"","author","title","word","n"
"58323",NA,"The Gilded Age: A Tale of Today","swallowed",1
"58324",NA,"The Gilded Age: A Tale of Today","swallowing",1
"58325",NA,"The Gilded Age: A Tale of Today","swam",2
"58326",NA,"The Gilded Age: A Tale of Today","swamp",3
"58327",NA,"The Gilded Age: A Tale of Today","swampy",1
"58328",NA,"The Gilded Age: A Tale of Today","swan",1
"58329",NA,"The Gilded Age: A Tale of Today","swansea",3
"58330",NA,"The Gilded Age: A Tale of Today","swap",1
"58331",NA,"The Gilded Age: A Tale of Today","swarm",4
"58332",NA,"The Gilded Age: A Tale of Today","swarmed",1
"58333",NA,"The Gilded Age: A Tale of Today","swarming",1
"58334",NA,"The Gilded Age: A Tale of Today","swayed",2
"58335",NA,"The Gilded Age: A Tale of Today","swaying",1
"58336",NA,"The Gilded Age: A Tale of Today","sways",1
"58337",NA,"The Gilded Age: A Tale of Today","swear",6
"58338",NA,"The Gilded Age: A Tale of Today","swearing",1
"58339",NA,"The Gilded Age: A Tale of Today","sweat",2
"58340",NA,"The Gilded Age: A Tale of Today","sweating",1
"58341",NA,"The Gilded Age: A Tale of Today","sweep",2
"58342",NA,"The Gilded Age: A Tale of Today","sweepingly",1
"58343",NA,"The Gilded Age: A Tale of Today","sweeps",1
"58344",NA,"The Gilded Age: A Tale of Today","sweet",29
"58345",NA,"The Gilded Age: A Tale of Today","sweetening",1
"58346",NA,"The Gilded Age: A Tale of Today","sweeter",1
"58347",NA,"The Gilded Age: A Tale of Today","sweetest",4
"58348",NA,"The Gilded Age: A Tale of Today","sweetheart",1
"58349",NA,"The Gilded Age: A Tale of Today","sweetly",2
"58350",NA,"The Gilded Age: A Tale of Today","sweetness",8
"58351",NA,"The Gilded Age: A Tale of Today","sweetnesses",1
"58352",NA,"The Gilded Age: A Tale of Today","sweets",1
"58353",NA,"The Gilded Age: A Tale of Today","swell",1
"58354",NA,"The Gilded Age: A Tale of Today","swelling",1
"58355",NA,"The Gilded Age: A Tale of Today","swells",1
"58356",NA,"The Gilded Age: A Tale of Today","sweltering",1
"58357",NA,"The Gilded Age: A Tale of Today","swept",10
"58358",NA,"The Gilded Age: A Tale of Today","swerving",1
"58359",NA,"The Gilded Age: A Tale of Today","swift",4
"58360",NA,"The Gilded Age: A Tale of Today","swiftly",1
"58361",NA,"The Gilded Age: A Tale of Today","swim",2
"58362",NA,"The Gilded Age: A Tale of Today","swimming",2
"58363",NA,"The Gilded Age: A Tale of Today","swindle",4
"58364",NA,"The Gilded Age: A Tale of Today","swindled",1
"58365",NA,"The Gilded Age: A Tale of Today","swindler",1
"58366",NA,"The Gilded Age: A Tale of Today","swindles",1
"58367",NA,"The Gilded Age: A Tale of Today","swing",5
"58368",NA,"The Gilded Age: A Tale of Today","swinging",4
"58369",NA,"The Gilded Age: A Tale of Today","switch",1
"58370",NA,"The Gilded Age: A Tale of Today","switches",1
"58371",NA,"The Gilded Age: A Tale of Today","switzerland",1
"58372",NA,"The Gilded Age: A Tale of Today","swollen",2
"58373",NA,"The Gilded Age: A Tale of Today","swoon",1
"58374",NA,"The Gilded Age: A Tale of Today","swooned",1
"58375",NA,"The Gilded Age: A Tale of Today","sword",1
"58376",NA,"The Gilded Age: A Tale of Today","swore",2
"58377",NA,"The Gilded Age: A Tale of Today","sworn",8
"58378",NA,"The Gilded Age: A Tale of Today","swung",1
"58379",NA,"The Gilded Age: A Tale of Today","sylph",1
"58380",NA,"The Gilded Age: A Tale of Today","symbol",1
"58381",NA,"The Gilded Age: A Tale of Today","sympathetic",4
"58382",NA,"The Gilded Age: A Tale of Today","sympathies",1
"58383",NA,"The Gilded Age: A Tale of Today","sympathizingly",1
"58384",NA,"The Gilded Age: A Tale of Today","sympathy",13
"58385",NA,"The Gilded Age: A Tale of Today","synopses",1
"58386",NA,"The Gilded Age: A Tale of Today","synopsis",1
"58387",NA,"The Gilded Age: A Tale of Today","system",4
"58388",NA,"The Gilded Age: A Tale of Today","table",48
"58389",NA,"The Gilded Age: A Tale of Today","tables",4
"58390",NA,"The Gilded Age: A Tale of Today","tacit",1
"58391",NA,"The Gilded Age: A Tale of Today","tacitly",2
"58392",NA,"The Gilded Age: A Tale of Today","tackle",1
"58393",NA,"The Gilded Age: A Tale of Today","tact",1
"58394",NA,"The Gilded Age: A Tale of Today","tadpole",1
"58395",NA,"The Gilded Age: A Tale of Today","tadpoles",1
"58396",NA,"The Gilded Age: A Tale of Today","tagging",1
"58397",NA,"The Gilded Age: A Tale of Today","tah",1
"58398",NA,"The Gilded Age: A Tale of Today","tail",20
"58399",NA,"The Gilded Age: A Tale of Today","tailpiece",2
"58400",NA,"The Gilded Age: A Tale of Today","tails",1
"58401",NA,"The Gilded Age: A Tale of Today","tain't",1
"58402",NA,"The Gilded Age: A Tale of Today","taine",4
"58403",NA,"The Gilded Age: A Tale of Today","taine's",2
"58404",NA,"The Gilded Age: A Tale of Today","taint",2
"58405",NA,"The Gilded Age: A Tale of Today","tainted",1
"58406",NA,"The Gilded Age: A Tale of Today","takes",11
"58407",NA,"The Gilded Age: A Tale of Today","taking",30
"58408",NA,"The Gilded Age: A Tale of Today","tale",5
"58409",NA,"The Gilded Age: A Tale of Today","talent",11
"58410",NA,"The Gilded Age: A Tale of Today","talents",4
"58411",NA,"The Gilded Age: A Tale of Today","tales",2
"58412",NA,"The Gilded Age: A Tale of Today","talk",86
"58413",NA,"The Gilded Age: A Tale of Today","talked",42
"58414",NA,"The Gilded Age: A Tale of Today","talker",1
"58415",NA,"The Gilded Age: A Tale of Today","talkin",1
"58416",NA,"The Gilded Age: A Tale of Today","talking",24
"58417",NA,"The Gilded Age: A Tale of Today","talks",6
"58418",NA,"The Gilded Age: A Tale of Today","talkyng",1
"58419",NA,"The Gilded Age: A Tale of Today","tall",10
"58420",NA,"The Gilded Age: A Tale of Today","tallest",1
"58421",NA,"The Gilded Age: A Tale of Today","tallow",1
"58422",NA,"The Gilded Age: A Tale of Today","tally",1
"58423",NA,"The Gilded Age: A Tale of Today","tame",1
"58424",NA,"The Gilded Age: A Tale of Today","tamed",1
"58425",NA,"The Gilded Age: A Tale of Today","tamped",1
"58426",NA,"The Gilded Age: A Tale of Today","tan",1
"58427",NA,"The Gilded Age: A Tale of Today","tangible",1
"58428",NA,"The Gilded Age: A Tale of Today","tangibly",1
"58429",NA,"The Gilded Age: A Tale of Today","tangle",1
"58430",NA,"The Gilded Age: A Tale of Today","tap",3
"58431",NA,"The Gilded Age: A Tale of Today","tape",1
"58432",NA,"The Gilded Age: A Tale of Today","tapped",2
"58433",NA,"The Gilded Age: A Tale of Today","tar",2
"58434",NA,"The Gilded Age: A Tale of Today","target",1
"58435",NA,"The Gilded Age: A Tale of Today","tarnish",1
"58436",NA,"The Gilded Age: A Tale of Today","tarried",1
"58437",NA,"The Gilded Age: A Tale of Today","tarry",2
"58438",NA,"The Gilded Age: A Tale of Today","task",3
"58439",NA,"The Gilded Age: A Tale of Today","tasks",1
"58440",NA,"The Gilded Age: A Tale of Today","taste",5
"58441",NA,"The Gilded Age: A Tale of Today","tasted",2
"58442",NA,"The Gilded Age: A Tale of Today","tastes",9
"58443",NA,"The Gilded Age: A Tale of Today","taught",6
"58444",NA,"The Gilded Age: A Tale of Today","taunt",1
"58445",NA,"The Gilded Age: A Tale of Today","taunting",1
"58446",NA,"The Gilded Age: A Tale of Today","tavern",2
"58447",NA,"The Gilded Age: A Tale of Today","tax",2
"58448",NA,"The Gilded Age: A Tale of Today","taxes",4
"58449",NA,"The Gilded Age: A Tale of Today","taxing",1
"58450",NA,"The Gilded Age: A Tale of Today","tea",1
"58451",NA,"The Gilded Age: A Tale of Today","teach",2
"58452",NA,"The Gilded Age: A Tale of Today","teacher",1
"58453",NA,"The Gilded Age: A Tale of Today","teachers",5
"58454",NA,"The Gilded Age: A Tale of Today","teaching",1
"58455",NA,"The Gilded Age: A Tale of Today","team",4
"58456",NA,"The Gilded Age: A Tale of Today","teamsters",1
"58457",NA,"The Gilded Age: A Tale of Today","tear",4
"58458",NA,"The Gilded Age: A Tale of Today","tearing",4
"58459",NA,"The Gilded Age: A Tale of Today","tears",25
"58460",NA,"The Gilded Age: A Tale of Today","tease",2
"58461",NA,"The Gilded Age: A Tale of Today","teasing",2
"58462",NA,"The Gilded Age: A Tale of Today","technicalities",1
"58463",NA,"The Gilded Age: A Tale of Today","technically",1
"58464",NA,"The Gilded Age: A Tale of Today","tedious",7
"58465",NA,"The Gilded Age: A Tale of Today","teemed",2
"58466",NA,"The Gilded Age: A Tale of Today","teeth",3
"58467",NA,"The Gilded Age: A Tale of Today","telegram",6
"58468",NA,"The Gilded Age: A Tale of Today","telegrams",8
"58469",NA,"The Gilded Age: A Tale of Today","telegraph",6
"58470",NA,"The Gilded Age: A Tale of Today","telegraphed",7
"58471",NA,"The Gilded Age: A Tale of Today","telegraphic",4
"58472",NA,"The Gilded Age: A Tale of Today","telling",19
"58473",NA,"The Gilded Age: A Tale of Today","tells",6
"58474",NA,"The Gilded Age: A Tale of Today","temper",1
"58475",NA,"The Gilded Age: A Tale of Today","temperament",3
"58476",NA,"The Gilded Age: A Tale of Today","temperaments",1
"58477",NA,"The Gilded Age: A Tale of Today","temperance",13
"58478",NA,"The Gilded Age: A Tale of Today","tempest",3
"58479",NA,"The Gilded Age: A Tale of Today","templars",1
"58480",NA,"The Gilded Age: A Tale of Today","temple",6
"58481",NA,"The Gilded Age: A Tale of Today","temporary",2
"58482",NA,"The Gilded Age: A Tale of Today","temporize",1
"58483",NA,"The Gilded Age: A Tale of Today","tempt",3
"58484",NA,"The Gilded Age: A Tale of Today","temptation",4
"58485",NA,"The Gilded Age: A Tale of Today","temptations",2
"58486",NA,"The Gilded Age: A Tale of Today","tempted",1
"58487",NA,"The Gilded Age: A Tale of Today","ten",52
"58488",NA,"The Gilded Age: A Tale of Today","tenants",1
"58489",NA,"The Gilded Age: A Tale of Today","tendencies",1
"58490",NA,"The Gilded Age: A Tale of Today","tendency",1
"58491",NA,"The Gilded Age: A Tale of Today","tender",6
"58492",NA,"The Gilded Age: A Tale of Today","tendered",1
"58493",NA,"The Gilded Age: A Tale of Today","tenderly",1
"58494",NA,"The Gilded Age: A Tale of Today","tenderness",7
"58495",NA,"The Gilded Age: A Tale of Today","tendernesses",1
"58496",NA,"The Gilded Age: A Tale of Today","tenement",1
"58497",NA,"The Gilded Age: A Tale of Today","tennessee",45
"58498",NA,"The Gilded Age: A Tale of Today","tennysons",1
"58499",NA,"The Gilded Age: A Tale of Today","tenor",2
"58500",NA,"The Gilded Age: A Tale of Today","tense",1
"58501",NA,"The Gilded Age: A Tale of Today","tent",8
"58502",NA,"The Gilded Age: A Tale of Today","tenth",2
"58503",NA,"The Gilded Age: A Tale of Today","tenths",1
"58504",NA,"The Gilded Age: A Tale of Today","tents",5
"58505",NA,"The Gilded Age: A Tale of Today","ter",2
"58506",NA,"The Gilded Age: A Tale of Today","terbaccer",1
"58507",NA,"The Gilded Age: A Tale of Today","term",11
"58508",NA,"The Gilded Age: A Tale of Today","termed",3
"58509",NA,"The Gilded Age: A Tale of Today","termination",1
"58510",NA,"The Gilded Age: A Tale of Today","terms",12
"58511",NA,"The Gilded Age: A Tale of Today","terraced",1
"58512",NA,"The Gilded Age: A Tale of Today","terrapin",1
"58513",NA,"The Gilded Age: A Tale of Today","terrible",5
"58514",NA,"The Gilded Age: A Tale of Today","terribly",1
"58515",NA,"The Gilded Age: A Tale of Today","terriers",2
"58516",NA,"The Gilded Age: A Tale of Today","terrific",1
"58517",NA,"The Gilded Age: A Tale of Today","territorially",1
"58518",NA,"The Gilded Age: A Tale of Today","territories",3
"58519",NA,"The Gilded Age: A Tale of Today","territory",6
"58520",NA,"The Gilded Age: A Tale of Today","terror",2
"58521",NA,"The Gilded Age: A Tale of Today","terrors",2
"58522",NA,"The Gilded Age: A Tale of Today","terry",1
"58523",NA,"The Gilded Age: A Tale of Today","test",4
"58524",NA,"The Gilded Age: A Tale of Today","testified",3
"58525",NA,"The Gilded Age: A Tale of Today","testifies",1
"58526",NA,"The Gilded Age: A Tale of Today","testify",4
"58527",NA,"The Gilded Age: A Tale of Today","testimony",17
"58528",NA,"The Gilded Age: A Tale of Today","testing",1
"58529",NA,"The Gilded Age: A Tale of Today","tetch",1
"58530",NA,"The Gilded Age: A Tale of Today","texts",1
"58531",NA,"The Gilded Age: A Tale of Today","tha",5
"58532",NA,"The Gilded Age: A Tale of Today","tha's",1
"58533",NA,"The Gilded Age: A Tale of Today","thanked",1
"58534",NA,"The Gilded Age: A Tale of Today","thankful",2
"58535",NA,"The Gilded Age: A Tale of Today","thankfulness",1
"58536",NA,"The Gilded Age: A Tale of Today","thanking",1
"58537",NA,"The Gilded Age: A Tale of Today","thar",5
"58538",NA,"The Gilded Age: A Tale of Today","that'll",2
"58539",NA,"The Gilded Age: A Tale of Today","thaw",1
"58540",NA,"The Gilded Age: A Tale of Today","theatre",7
"58541",NA,"The Gilded Age: A Tale of Today","theatres",1
"58542",NA,"The Gilded Age: A Tale of Today","thee",113
"58543",NA,"The Gilded Age: A Tale of Today","thee'd",1
"58544",NA,"The Gilded Age: A Tale of Today","thee's",1
"58545",NA,"The Gilded Age: A Tale of Today","theeself",1
"58546",NA,"The Gilded Age: A Tale of Today","theft",1
"58547",NA,"The Gilded Age: A Tale of Today","them's",1
"58548",NA,"The Gilded Age: A Tale of Today","theme",1
"58549",NA,"The Gilded Age: A Tale of Today","themes",1
"58550",NA,"The Gilded Age: A Tale of Today","theodolite",1
"58551",NA,"The Gilded Age: A Tale of Today","theological",1
"58552",NA,"The Gilded Age: A Tale of Today","theology",1
"58553",NA,"The Gilded Age: A Tale of Today","theoretical",2
"58554",NA,"The Gilded Age: A Tale of Today","theories",6
"58555",NA,"The Gilded Age: A Tale of Today","theory",6
"58556",NA,"The Gilded Age: A Tale of Today","there'll",2
"58557",NA,"The Gilded Age: A Tale of Today","thereabouts",1
"58558",NA,"The Gilded Age: A Tale of Today","therefrom",1
"58559",NA,"The Gilded Age: A Tale of Today","thereon",1
"58560",NA,"The Gilded Age: A Tale of Today","thereto",1
"58561",NA,"The Gilded Age: A Tale of Today","thermometer",1
"58562",NA,"The Gilded Age: A Tale of Today","thermometers",1
"58563",NA,"The Gilded Age: A Tale of Today","thessaly",1
"58564",NA,"The Gilded Age: A Tale of Today","thick",11
"58565",NA,"The Gilded Age: A Tale of Today","thief",2
"58566",NA,"The Gilded Age: A Tale of Today","thieves",3
"58567",NA,"The Gilded Age: A Tale of Today","thieving",1
"58568",NA,"The Gilded Age: A Tale of Today","thin",10
"58569",NA,"The Gilded Age: A Tale of Today","thinking",28
"58570",NA,"The Gilded Age: A Tale of Today","thirds",6
"58571",NA,"The Gilded Age: A Tale of Today","thirst",2
"58572",NA,"The Gilded Age: A Tale of Today","thirsty",2
"58573",NA,"The Gilded Age: A Tale of Today","thirteen",3
"58574",NA,"The Gilded Age: A Tale of Today","thirteenth",1
"58575",NA,"The Gilded Age: A Tale of Today","thirty",19
"58576",NA,"The Gilded Age: A Tale of Today","thish",1
"58577",NA,"The Gilded Age: A Tale of Today","thither",7
"58578",NA,"The Gilded Age: A Tale of Today","thomas",2
"58579",NA,"The Gilded Age: A Tale of Today","thompson",17
"58580",NA,"The Gilded Age: A Tale of Today","thompson's",2
"58581",NA,"The Gilded Age: A Tale of Today","thorns",1
"58582",NA,"The Gilded Age: A Tale of Today","thoroughfares",1
"58583",NA,"The Gilded Age: A Tale of Today","thou",1
"58584",NA,"The Gilded Age: A Tale of Today","thoughtful",1
"58585",NA,"The Gilded Age: A Tale of Today","thoughtfully",1
"58586",NA,"The Gilded Age: A Tale of Today","thoughtless",1
"58587",NA,"The Gilded Age: A Tale of Today","thoughtlessly",1
"58588",NA,"The Gilded Age: A Tale of Today","thoughtlessness",1
"58589",NA,"The Gilded Age: A Tale of Today","thousand",64
"58590",NA,"The Gilded Age: A Tale of Today","thousands",11
"58591",NA,"The Gilded Age: A Tale of Today","thout'n",1
"58592",NA,"The Gilded Age: A Tale of Today","thrall",1
"58593",NA,"The Gilded Age: A Tale of Today","thrash",1
"58594",NA,"The Gilded Age: A Tale of Today","thrashed",2
"58595",NA,"The Gilded Age: A Tale of Today","thread",4
"58596",NA,"The Gilded Age: A Tale of Today","threatened",7
"58597",NA,"The Gilded Age: A Tale of Today","threatening",4
"58598",NA,"The Gilded Age: A Tale of Today","threats",1
"58599",NA,"The Gilded Age: A Tale of Today","threshold",3
"58600",NA,"The Gilded Age: A Tale of Today","threw",21
"58601",NA,"The Gilded Age: A Tale of Today","thrice",1
"58602",NA,"The Gilded Age: A Tale of Today","thrift",1
"58603",NA,"The Gilded Age: A Tale of Today","thrifty",1
"58604",NA,"The Gilded Age: A Tale of Today","thrill",4
"58605",NA,"The Gilded Age: A Tale of Today","thrilled",2
"58606",NA,"The Gilded Age: A Tale of Today","thrilling",2
"58607",NA,"The Gilded Age: A Tale of Today","thrived",1
"58608",NA,"The Gilded Age: A Tale of Today","thriven",2
"58609",NA,"The Gilded Age: A Tale of Today","thro",2
"58610",NA,"The Gilded Age: A Tale of Today","throat",3
"58611",NA,"The Gilded Age: A Tale of Today","throats",1
"58612",NA,"The Gilded Age: A Tale of Today","throbbing",2
"58613",NA,"The Gilded Age: A Tale of Today","throne",2
"58614",NA,"The Gilded Age: A Tale of Today","throng",3
"58615",NA,"The Gilded Age: A Tale of Today","thronged",3
"58616",NA,"The Gilded Age: A Tale of Today","throttled",1
"58617",NA,"The Gilded Age: A Tale of Today","throw",12
"58618",NA,"The Gilded Age: A Tale of Today","throwaway",1
"58619",NA,"The Gilded Age: A Tale of Today","throwing",8
"58620",NA,"The Gilded Age: A Tale of Today","thrown",12
"58621",NA,"The Gilded Age: A Tale of Today","throws",1
"58622",NA,"The Gilded Age: A Tale of Today","thrust",6
"58623",NA,"The Gilded Age: A Tale of Today","thrustings",1
"58624",NA,"The Gilded Age: A Tale of Today","thud",1
"58625",NA,"The Gilded Age: A Tale of Today","thumb",1
"58626",NA,"The Gilded Age: A Tale of Today","thunder",6
"58627",NA,"The Gilded Age: A Tale of Today","thunderbolt",1
"58628",NA,"The Gilded Age: A Tale of Today","thundered",1
"58629",NA,"The Gilded Age: A Tale of Today","thundering",2
"58630",NA,"The Gilded Age: A Tale of Today","thunderstruck",1
"58631",NA,"The Gilded Age: A Tale of Today","thursday",1
"58632",NA,"The Gilded Age: A Tale of Today","thurston's",1
"58633",NA,"The Gilded Age: A Tale of Today","thwarted",2
"58634",NA,"The Gilded Age: A Tale of Today","thy",23
"58635",NA,"The Gilded Age: A Tale of Today","thyng",1
"58636",NA,"The Gilded Age: A Tale of Today","thynne",1
"58637",NA,"The Gilded Age: A Tale of Today","thyself",2
"58638",NA,"The Gilded Age: A Tale of Today","ti",3
"58639",NA,"The Gilded Age: A Tale of Today","tick",1
"58640",NA,"The Gilded Age: A Tale of Today","ticket",4
"58641",NA,"The Gilded Age: A Tale of Today","tickets",5
"58642",NA,"The Gilded Age: A Tale of Today","tide",5
"58643",NA,"The Gilded Age: A Tale of Today","tides",1
"58644",NA,"The Gilded Age: A Tale of Today","tidings",1
"58645",NA,"The Gilded Age: A Tale of Today","tie",1
"58646",NA,"The Gilded Age: A Tale of Today","tied",3
"58647",NA,"The Gilded Age: A Tale of Today","tier",1
"58648",NA,"The Gilded Age: A Tale of Today","ties",2
"58649",NA,"The Gilded Age: A Tale of Today","tiger",1
"58650",NA,"The Gilded Age: A Tale of Today","tight",4
"58651",NA,"The Gilded Age: A Tale of Today","tile",1
"58652",NA,"The Gilded Age: A Tale of Today","tiles",1
"58653",NA,"The Gilded Age: A Tale of Today","till",52
"58654",NA,"The Gilded Age: A Tale of Today","tilted",1
"58655",NA,"The Gilded Age: A Tale of Today","tiltin",1
"58656",NA,"The Gilded Age: A Tale of Today","tim",6
"58657",NA,"The Gilded Age: A Tale of Today","timandra",1
"58658",NA,"The Gilded Age: A Tale of Today","timber",6
"58659",NA,"The Gilded Age: A Tale of Today","time",323
"58660",NA,"The Gilded Age: A Tale of Today","timeliest",1
"58661",NA,"The Gilded Age: A Tale of Today","times",37
"58662",NA,"The Gilded Age: A Tale of Today","timid",1
"58663",NA,"The Gilded Age: A Tale of Today","timidity",3
"58664",NA,"The Gilded Age: A Tale of Today","timidly",2
"58665",NA,"The Gilded Age: A Tale of Today","tin",2
"58666",NA,"The Gilded Age: A Tale of Today","tinge",1
"58667",NA,"The Gilded Age: A Tale of Today","tinged",1
"58668",NA,"The Gilded Age: A Tale of Today","tinsel",2
"58669",NA,"The Gilded Age: A Tale of Today","tint",1
"58670",NA,"The Gilded Age: A Tale of Today","tinted",1
"58671",NA,"The Gilded Age: A Tale of Today","tip",2
"58672",NA,"The Gilded Age: A Tale of Today","tips",1
"58673",NA,"The Gilded Age: A Tale of Today","tipsy",1
"58674",NA,"The Gilded Age: A Tale of Today","tire",2
"58675",NA,"The Gilded Age: A Tale of Today","tired",22
"58676",NA,"The Gilded Age: A Tale of Today","tireless",2
"58677",NA,"The Gilded Age: A Tale of Today","tiresome",4
"58678",NA,"The Gilded Age: A Tale of Today","tissue",1
"58679",NA,"The Gilded Age: A Tale of Today","title",13
"58680",NA,"The Gilded Age: A Tale of Today","titles",4
"58681",NA,"The Gilded Age: A Tale of Today","titter",1
"58682",NA,"The Gilded Age: A Tale of Today","toast",1
"58683",NA,"The Gilded Age: A Tale of Today","tobacco",6
"58684",NA,"The Gilded Age: A Tale of Today","toe",1
"58685",NA,"The Gilded Age: A Tale of Today","toeing",1
"58686",NA,"The Gilded Age: A Tale of Today","toes",1
"58687",NA,"The Gilded Age: A Tale of Today","toil",8
"58688",NA,"The Gilded Age: A Tale of Today","toilet",2
"58689",NA,"The Gilded Age: A Tale of Today","toiling",2
"58690",NA,"The Gilded Age: A Tale of Today","toils",1
"58691",NA,"The Gilded Age: A Tale of Today","toke",1
"58692",NA,"The Gilded Age: A Tale of Today","token",2
"58693",NA,"The Gilded Age: A Tale of Today","told",69
"58694",NA,"The Gilded Age: A Tale of Today","tole",1
"58695",NA,"The Gilded Age: A Tale of Today","tolerable",1
"58696",NA,"The Gilded Age: A Tale of Today","tolerably",4
"58697",NA,"The Gilded Age: A Tale of Today","tolerate",1
"58698",NA,"The Gilded Age: A Tale of Today","tom",1
"58699",NA,"The Gilded Age: A Tale of Today","tomahawked",1
"58700",NA,"The Gilded Age: A Tale of Today","tomato",1
"58701",NA,"The Gilded Age: A Tale of Today","tomb",4
"58702",NA,"The Gilded Age: A Tale of Today","tombs",6
"58703",NA,"The Gilded Age: A Tale of Today","tomfoolery",1
"58704",NA,"The Gilded Age: A Tale of Today","tomorrer",1
"58705",NA,"The Gilded Age: A Tale of Today","tomorrer'll",1
"58706",NA,"The Gilded Age: A Tale of Today","tomorrow",10
"58707",NA,"The Gilded Age: A Tale of Today","ton",2
"58708",NA,"The Gilded Age: A Tale of Today","tone",22
"58709",NA,"The Gilded Age: A Tale of Today","toned",1
"58710",NA,"The Gilded Age: A Tale of Today","tongue",9
"58711",NA,"The Gilded Age: A Tale of Today","tongue's",2
"58712",NA,"The Gilded Age: A Tale of Today","tongues",2
"58713",NA,"The Gilded Age: A Tale of Today","tonics",1
"58714",NA,"The Gilded Age: A Tale of Today","tonight",2
"58715",NA,"The Gilded Age: A Tale of Today","tons",1
"58716",NA,"The Gilded Age: A Tale of Today","tools",3
"58717",NA,"The Gilded Age: A Tale of Today","tooted",3
"58718",NA,"The Gilded Age: A Tale of Today","tooting",1
"58719",NA,"The Gilded Age: A Tale of Today","top",13
"58720",NA,"The Gilded Age: A Tale of Today","topic",3
"58721",NA,"The Gilded Age: A Tale of Today","topics",1
"58722",NA,"The Gilded Age: A Tale of Today","topped",2
"58723",NA,"The Gilded Age: A Tale of Today","tops",2
"58724",NA,"The Gilded Age: A Tale of Today","torchlight",1
"58725",NA,"The Gilded Age: A Tale of Today","tore",7
"58726",NA,"The Gilded Age: A Tale of Today","toreckly",1
"58727",NA,"The Gilded Age: A Tale of Today","torment",1
"58728",NA,"The Gilded Age: A Tale of Today","tormenting",1
"58729",NA,"The Gilded Age: A Tale of Today","torn",4
"58730",NA,"The Gilded Age: A Tale of Today","torpedo",3
"58731",NA,"The Gilded Age: A Tale of Today","torpedoes",1
"58732",NA,"The Gilded Age: A Tale of Today","torrent",2
"58733",NA,"The Gilded Age: A Tale of Today","torture",6
"58734",NA,"The Gilded Age: A Tale of Today","tortured",3
"58735",NA,"The Gilded Age: A Tale of Today","tossed",2
"58736",NA,"The Gilded Age: A Tale of Today","total",7
"58737",NA,"The Gilded Age: A Tale of Today","totally",1
"58738",NA,"The Gilded Age: A Tale of Today","tote",1
"58739",NA,"The Gilded Age: A Tale of Today","tottering",1
"58740",NA,"The Gilded Age: A Tale of Today","touch",12
"58741",NA,"The Gilded Age: A Tale of Today","touched",21
"58742",NA,"The Gilded Age: A Tale of Today","touches",1
"58743",NA,"The Gilded Age: A Tale of Today","touching",10
"58744",NA,"The Gilded Age: A Tale of Today","tough",2
"58745",NA,"The Gilded Age: A Tale of Today","tour",1
"58746",NA,"The Gilded Age: A Tale of Today","tours",1
"58747",NA,"The Gilded Age: A Tale of Today","tow",1
"58748",NA,"The Gilded Age: A Tale of Today","towel",2
"58749",NA,"The Gilded Age: A Tale of Today","towering",2
"58750",NA,"The Gilded Age: A Tale of Today","towers",1
"58751",NA,"The Gilded Age: A Tale of Today","town",68
"58752",NA,"The Gilded Age: A Tale of Today","town's",1
"58753",NA,"The Gilded Age: A Tale of Today","towns",5
"58754",NA,"The Gilded Age: A Tale of Today","toy",1
"58755",NA,"The Gilded Age: A Tale of Today","trace",2
"58756",NA,"The Gilded Age: A Tale of Today","traced",1
"58757",NA,"The Gilded Age: A Tale of Today","track",7
"58758",NA,"The Gilded Age: A Tale of Today","trackless",1
"58759",NA,"The Gilded Age: A Tale of Today","tracks",1
"58760",NA,"The Gilded Age: A Tale of Today","tract",10
"58761",NA,"The Gilded Age: A Tale of Today","tractable",1
"58762",NA,"The Gilded Age: A Tale of Today","trade",6
"58763",NA,"The Gilded Age: A Tale of Today","traded",1
"58764",NA,"The Gilded Age: A Tale of Today","trader",1
"58765",NA,"The Gilded Age: A Tale of Today","tradesman",1
"58766",NA,"The Gilded Age: A Tale of Today","trading",1
"58767",NA,"The Gilded Age: A Tale of Today","tradition",2
"58768",NA,"The Gilded Age: A Tale of Today","traditions",2
"58769",NA,"The Gilded Age: A Tale of Today","traffic",2
"58770",NA,"The Gilded Age: A Tale of Today","tragedy",14
"58771",NA,"The Gilded Age: A Tale of Today","trailing",1
"58772",NA,"The Gilded Age: A Tale of Today","train",30
"58773",NA,"The Gilded Age: A Tale of Today","trained",3
"58774",NA,"The Gilded Age: A Tale of Today","training",1
"58775",NA,"The Gilded Age: A Tale of Today","trains",2
"58776",NA,"The Gilded Age: A Tale of Today","trait",1
"58777",NA,"The Gilded Age: A Tale of Today","traitor",2
"58778",NA,"The Gilded Age: A Tale of Today","tramped",1
"58779",NA,"The Gilded Age: A Tale of Today","trampled",3
"58780",NA,"The Gilded Age: A Tale of Today","trampling",2
"58781",NA,"The Gilded Age: A Tale of Today","trance",1
"58782",NA,"The Gilded Age: A Tale of Today","tranquil",6
"58783",NA,"The Gilded Age: A Tale of Today","tranquility",4
"58784",NA,"The Gilded Age: A Tale of Today","tranquilly",2
"58785",NA,"The Gilded Age: A Tale of Today","transaction",5
"58786",NA,"The Gilded Age: A Tale of Today","transcendent",1
"58787",NA,"The Gilded Age: A Tale of Today","transformed",4
"58788",NA,"The Gilded Age: A Tale of Today","transforming",1
"58789",NA,"The Gilded Age: A Tale of Today","transient",1
"58790",NA,"The Gilded Age: A Tale of Today","transition",1
